iter,total_num_steps,fps,entropy,value_loss,action_loss,mean_rew,median_rew,min_rew,max_rew
99,3960000,2068,4.161655163153624,13.011740457094632,-0.015389582176015746,1600.1657937119999,1732.455559,177.747001,1835.391538
100,4000000,2070,4.131152142011202,15.685616631385608,-0.017139072057519418,1678.33645632,1744.493961,177.747001,1841.67508
101,4040000,2070,4.110435840411064,13.424442494221223,-0.01693217107798167,1715.8369709039996,1761.413969,206.293804,1841.67508
102,4080000,2070,4.09517845862951,18.60430466578557,-0.014611158315211726,1692.9305496480004,1771.298358,194.196694,1847.513734
103,4120000,2071,4.082046701357915,25.206070459806003,-0.013291061483109027,1575.824775608,1763.567121,184.328044,1847.513734
104,4160000,2071,4.061827792265476,18.239921070979193,-0.017760886998775486,1542.592017552,1757.00752,184.328044,1847.513734
105,4200000,2070,4.045095881437644,20.997881410060785,-0.013612539539537512,1536.2982874959998,1747.165963,184.328044,1898.782226
106,4240000,2072,4.02247645793817,29.11734621585944,-0.01639299006725569,1448.7598528159997,1716.30706,196.850502,1898.782226
107,4280000,2073,3.9916686828319845,24.508804810352814,-0.013825427786958664,1427.4393656880004,1699.678187,196.850502,1856.210174
108,4320000,2073,3.964189239648672,24.026736540672108,-0.01337760545105154,1367.5798571600003,1673.615918,196.850502,1856.210174
109,4360000,2072,3.927012695410313,28.151166201860477,-0.01420129837566865,1441.950383712,1673.615918,207.563549,1826.322438
110,4400000,2071,3.891408291229835,22.950959330338698,-0.010680315426179731,1435.995344072,1668.030742,207.563549,1826.322438
111,4440000,2071,3.8596347007995995,19.089744625947414,-0.011579026770442187,1451.136448992,1673.92244,241.682104,1828.987414
112,4480000,2070,3.821635064100608,25.838374653840678,-0.017166314781300176,1414.951958344,1667.461525,228.151235,1862.108531
113,4520000,2069,3.7847147770417044,25.345286652980707,-0.01689924955530725,1340.134836936,1659.399218,228.151235,1880.284757
114,4560000,2068,3.7550209045410154,19.93476396707388,-0.01391881871140168,1351.0225719359998,1666.318758,228.151235,1892.109771
115,4600000,2066,3.7185764526709533,22.873840596125675,-0.014255329193689156,1422.4231734319999,1678.178262,214.387299,1892.109771
116,4640000,2065,3.6700749880228285,16.824227709647936,-0.01365326559734501,1465.879302024,1698.23228,214.387299,1892.109771
117,4680000,2064,3.6357754511710927,21.39640896381476,-0.020005831197186824,1468.187504784,1715.511684,219.70135,1884.113314
118,4720000,2063,3.60794283365592,20.714135018373145,-0.01575856845725073,1518.8765332880002,1728.924908,211.687569,1884.113314
119,4760000,2062,3.578911990385789,19.855480969257844,-0.01739385015815713,1525.1649092159996,1724.249926,211.687569,1893.611955
120,4800000,2061,3.5449720083138883,27.586646016438802,-0.016497600099930235,1434.5681177120002,1701.032861,211.687569,1893.611955
121,4840000,2058,3.5174277250583357,32.69628824820885,-0.01275029148586887,1341.6363736799997,1694.874262,173.168527,1876.877694
122,4880000,2056,3.48557065817026,35.748861325092804,-0.01522366544937447,1302.4535343200002,1686.512224,173.168527,1897.777779
123,4920000,2055,3.4466451559311304,24.949808570666193,-0.015467605370507115,1341.4460989839997,1705.837096,173.168527,1897.777779
124,4960000,2054,3.412864639208867,27.030764329127777,-0.012314214485339994,1406.3794922720003,1721.300459,176.096052,1949.335265
125,5000000,2053,3.3867516114161567,33.337509194398535,-0.012994008026329633,1506.4194086079997,1724.305782,253.020195,1949.335265
126,5040000,2052,3.352478648454715,24.418189548834775,-0.012180567802473282,1451.07543628,1704.942693,204.464649,1949.335265
127,5080000,2052,3.314111125163543,27.38377537116026,-0.017784592203362336,1475.741110936,1714.075795,204.464649,1946.15636
128,5120000,2052,3.2702401907016068,25.947844395270714,-0.013954790894655535,1481.772739512,1722.875994,204.464649,1959.356791
129,5160000,2052,3.2293615934176323,24.107933730345508,-0.014163936508544467,1513.577851328,1723.42608,218.796461,1959.356791
130,5200000,2053,3.1947568441048646,25.66041729694758,-0.010773661914572585,1514.8732131439997,1731.99978,196.39706,1959.356791
131,5240000,2052,3.1581188049071875,25.621434803498097,-0.013761476377392402,1548.3131307439999,1731.99978,196.39706,1938.725024
132,5280000,2052,3.1237887614812605,19.17313800469423,-0.010812136250882386,1562.9139981679998,1718.333454,196.39706,1938.725024
133,5320000,2050,3.0872728708462835,21.84426098114405,-0.012961652479918064,1615.6762067440002,1715.687648,206.850151,1962.177893
134,5360000,2049,3.0434050688376795,21.076916951399582,-0.013694237853050231,1688.4429053759998,1727.300934,206.850151,1962.177893
135,5400000,2048,2.9932446223038895,18.648402906075503,-0.010455305011941491,1707.9489328879995,1735.183213,353.469814,1962.177893
136,5440000,2047,2.9495358632161066,18.10986446417295,-0.014815648515557256,1720.30472432,1762.594104,318.4304,1939.24532
137,5480000,2046,2.9154856046040853,18.74105733235677,-0.012148005314399295,1731.7992389039998,1762.594104,318.4304,1927.26601
138,5520000,2045,2.886252281604669,17.069124357516948,-0.01148152012288054,1745.8764628239999,1780.013526,244.404003,1927.26601
139,5560000,2044,2.852414403206263,18.763917049994834,-0.012625738146576063,1741.932993864,1788.411755,244.404003,1949.495805
140,5600000,2043,2.818141555786133,18.604125971671863,-0.013382662362952638,1716.9905853600003,1789.933669,242.913586,1949.946595
141,5640000,2043,2.78742318825844,19.626044733096393,-0.012556744745345965,1678.2720494640002,1787.715339,242.913586,1967.770964
142,5680000,2042,2.755586917583759,19.546339639027913,-0.013093165023429975,1670.2232851599997,1787.715339,242.913586,1969.125722
143,5720000,2041,2.7222036679585773,16.127086715209177,-0.016700297731940504,1712.8709690559997,1814.563106,237.097109,1969.125722
144,5760000,2042,2.6936809075184356,17.31455127703838,-0.013799379814745641,1744.3991914080002,1811.858649,233.871384,1989.399065
145,5800000,2042,2.669607631976788,20.018631150172308,-0.011762272941436655,1718.754661424,1810.160518,197.346105,1989.399065
146,5840000,2042,2.6409083831004607,16.05767457668598,-0.015518745086331201,1694.028375792,1811.858649,197.346105,1989.399065
147,5880000,2042,2.610262838388101,21.04528147868621,-0.01516869371418859,1655.384899512,1806.651263,197.346105,1986.31312
148,5920000,2042,2.5834319359216935,16.696886204450557,-0.012723278561701334,1640.129182872,1806.815625,195.506899,1988.744075
149,5960000,2042,2.5541683698311832,14.77616274417975,-0.014416028389883323,1621.4284962480003,1806.815625,172.892756,1988.744075
150,6000000,2042,2.5244839821106346,14.491401139895121,-0.012500583495607433,1699.94408352,1842.150753,172.892756,1990.618404
151,6040000,2041,2.493690508451217,18.32676382676149,-0.013365586855312965,1708.013478144,1864.692577,172.892756,1990.618404
152,6080000,2042,2.457403332147843,16.24961031889304,-0.01447812050141809,1724.5463706959997,1866.900935,302.124919,1990.618404
153,6120000,2041,2.4278135697046914,14.454311754764655,-0.014787140738973484,1718.296756,1858.756306,302.124919,1986.229121
154,6160000,2042,2.4039123883614173,17.060088859460294,-0.01353955146646163,1727.679541808,1839.065808,319.446689,1986.506674
155,6200000,2043,2.382031078216357,21.181261785213763,-0.011517192656622053,1722.772439984,1846.927358,216.641588,1986.506674
156,6240000,2043,2.3683204632539017,17.362641584567534,-0.013854251730961737,1691.7261155840001,1847.375813,216.641588,1999.288883
157,6280000,2044,2.355869398972927,19.525790111835185,-0.012631969047353591,1689.245673792,1848.612967,216.641588,2002.589586
158,6320000,2045,2.330666168530782,16.389402407254927,-0.0123721935117665,1702.0746438079998,1838.105696,277.753598,2002.589586
159,6360000,2046,2.297084499628116,13.08632779121399,-0.010230928077763587,1732.5497350479998,1828.341853,277.753598,2002.589586
160,6400000,2047,2.270316351988377,18.892088891298343,-0.011324012947434079,1751.169072208,1818.899268,267.865293,2019.790336
161,6440000,2048,2.2432751991809945,17.449796183904013,-0.011164358556412388,1771.6351442320001,1820.100502,267.865293,2019.790336
162,6480000,2049,2.220596885069823,15.922220706328368,-0.01369030755358369,1760.4204251680003,1836.803176,200.805511,2019.790336
163,6520000,2049,2.189361313673166,16.614216848520133,-0.015127635195667375,1781.543765968,1850.357537,200.805511,2004.096128
164,6560000,2050,2.1648208159666793,16.50933120434101,-0.017445108190507267,1802.1869509760002,1863.286964,200.805511,2044.392903
165,6600000,2051,2.1460157620601166,14.664345241815615,-0.014291801277655536,1819.8419557040004,1879.445093,299.112497,2044.392903
166,6640000,2052,2.12347727616628,15.572342474032672,-0.012263393808620422,1807.9036392,1906.516793,299.112497,2044.392903
167,6680000,2053,2.1001663201894516,16.63153938513536,-0.015345527763062049,1822.4571202079999,1906.253974,430.35335,2028.113795
168,6720000,2053,2.0725044629512688,12.310485094021528,-0.01268728762049413,1803.5391218959999,1906.253974,191.208849,2028.113795
169,6760000,2053,2.041659316038474,11.798226277033487,-0.012529540633889925,1818.0946077040003,1880.876567,191.208849,2028.113795
170,6800000,2053,2.011549409536215,14.505265839894612,-0.012016450207678038,1804.6544448879997,1882.016662,187.84451,2016.288429
171,6840000,2053,1.9902451023077354,12.031645755890088,-0.013558574081905998,1849.0594421200003,1905.525276,187.84451,2002.418419
172,6880000,2055,1.9690065548970148,10.156295743355384,-0.015472523756146144,1817.0660489039997,1935.362832,187.84451,2013.719938
173,6920000,2055,1.9409184180773222,13.230407059498322,-0.013622160619109844,1795.71038668,1930.48827,231.308555,2013.719938
174,6960000,2055,1.9147471770262108,9.990997713651412,-0.0130054972457098,1794.4671208640002,1930.48827,231.308555,2013.719938
175,7000000,2056,1.8960497880593323,11.090590294813499,-0.01685398757089831,1801.4141138240002,1925.907336,240.185912,2015.420958
176,7040000,2056,1.8778814752896626,11.51023726341052,-0.014568058129358318,1860.4434125519997,1943.840922,244.544263,2020.807626
177,7080000,2057,1.8612991519463369,11.395530996567164,-0.01246788817769788,1845.776980488,1939.619849,244.544263,2027.275013
178,7120000,2057,1.8424833719546978,9.411837163491127,-0.01454681541005042,1839.9699861440001,1941.573778,233.073381,2050.999334
179,7160000,2057,1.8230550127151686,11.814513760346633,-0.013655258849813926,1783.4491274399998,1939.619849,233.073381,2050.999334
180,7200000,2057,1.8037069711929712,12.2812604311185,-0.014801895741999405,1707.9180984080006,1935.646198,225.254976,2042.332094
181,7240000,2057,1.7733354965845745,7.687966659741524,-0.013930018908654463,1730.9975845439997,1941.81102,225.254976,2042.332094
182,7280000,2058,1.744610049480047,9.707150357197493,-0.01429183258292025,1779.301319496,1943.49806,225.254976,2042.332094
183,7320000,2058,1.7238639941582312,9.826894667209723,-0.012594026325267548,1854.968719648,1943.530367,377.994298,2026.4428
184,7360000,2059,1.7083037428366832,11.834818129661755,-0.015103991322118815,1901.258747672,1943.530367,378.375579,2026.4428
185,7400000,2060,1.6959589848151573,13.547141450490708,-0.014309126167641713,1878.798251656,1941.840599,199.67122,2023.511929
186,7440000,2060,1.6760143105800336,11.467191330591838,-0.010891129294834219,1895.401216864,1931.083668,199.67122,2028.494465
187,7480000,2060,1.6528353526042059,11.132468402080047,-0.011865947292953467,1860.1962982400003,1924.190578,199.67122,2028.494465
188,7520000,2061,1.6338536543723865,15.793619195008889,-0.013270000280448212,1858.3894328800004,1918.579649,226.267894,2028.494465
189,7560000,2061,1.6231734440876888,19.881714211977446,-0.01334037041542615,1802.3581907999999,1921.2462,226.267894,2054.134386
190,7600000,2062,1.6050046040461614,14.120008738835653,-0.013704508921229356,1772.337100584,1915.50976,226.267894,2054.134386
191,7640000,2062,1.58558957974116,17.239313475290935,-0.011361245072060764,1765.4303474879998,1895.270789,191.89867,2054.134386
192,7680000,2063,1.5716416835784912,21.28939003577599,-0.014927000182871826,1754.581232344,1883.776712,191.89867,2030.45692
193,7720000,2064,1.5561173316759942,19.92534748101846,-0.012797473235564329,1708.5364090480002,1874.438957,191.89867,2030.45692
194,7760000,2064,1.5410187877141512,17.268732637014143,-0.015324963112428891,1694.4411133359997,1874.438957,197.756576,2033.627253
195,7800000,2065,1.5226613940336766,17.591154066721597,-0.015039002172087725,1724.5500609040002,1873.94953,197.756576,2033.627253
196,7840000,2066,1.507030459550711,19.19369878646655,-0.008939997903200072,1774.3223743360002,1898.392855,228.246262,2047.707318
197,7880000,2067,1.4909348435890981,18.14854763960227,-0.012849365539892833,1705.9350207759999,1896.370437,224.615478,2106.861322
198,7920000,2068,1.4693420517138946,17.091582070864163,-0.01779058693827653,1706.0167413360002,1886.476615,224.615478,2106.861322
199,7960000,2069,1.4516172843101698,18.550963868850317,-0.01186990586977164,1710.2770997359999,1894.785687,224.615478,2106.861322
200,8000000,2070,1.4376702024386478,15.027151263065827,-0.011820101592531548,1746.2322637999996,1897.540715,225.041632,2054.416404
201,8040000,2071,1.4179219958109734,16.690262957108327,-0.012941430029199043,1732.9795712799998,1921.246463,225.041632,2054.416404
202,8080000,2070,1.4012281509546134,16.361570561849152,-0.015970203847824358,1797.0734807440003,1925.577921,252.548731,2053.067789
203,8120000,2071,1.3888071906872286,16.620057821273804,-0.012943163623966915,1804.34101288,1923.260267,252.548731,2040.89
204,8160000,2071,1.3740024728652758,19.808778872856728,-0.013270776507637586,1808.559213,1918.540371,289.074556,2063.972766
205,8200000,2071,1.3587124745051067,18.095499904339132,-0.012892205337403212,1769.6279099360002,1906.898725,302.057654,2063.972766
206,8240000,2070,1.3414037915376515,20.07860109683795,-0.012368355269030965,1734.0822874080002,1890.031997,235.39136,2063.972766
207,8280000,2069,1.32488783903611,20.959255113357152,-0.011522937218157892,1734.3239990959999,1875.724609,235.39136,2036.21102
208,8320000,2069,1.3039556411596445,14.290332032472659,-0.01475990924878622,1758.8605503680003,1862.494829,235.39136,2073.799961
209,8360000,2069,1.2826752714621714,15.636550295658601,-0.013599177655072335,1786.1421296080002,1879.421663,201.56578,2073.799961
210,8400000,2070,1.268161384570293,23.766517106080666,-0.010838171196967148,1774.4641598000003,1894.355259,201.56578,2052.594877
211,8440000,2070,1.2570003946622212,17.905753668760642,-0.010618172657487799,1769.2680275520001,1903.237921,201.56578,2052.594877
212,8480000,2072,1.238866043396485,16.359769967886116,-0.013318836436343308,1734.082628856,1864.844402,219.222113,2052.594877
213,8520000,2072,1.2216564569717798,19.77470458226326,-0.014765388274528772,1729.9881201680003,1877.308771,219.222113,2038.260127
214,8560000,2073,1.1999046622178493,19.554303665650195,-0.012418877597575864,1763.5175998319996,1884.580755,240.865836,2053.155133
215,8600000,2073,1.177360743131393,15.883903052256658,-0.015716559992627784,1808.4611943599998,1897.659353,259.284149,2053.155133
216,8640000,2073,1.1550075243680904,16.364521628159743,-0.01349651943991119,1857.053627296,1903.128242,312.675586,2053.155133
217,8680000,2074,1.1366885879100896,15.972907837843284,-0.011796271596786494,1851.6915267200002,1903.128242,312.675586,2050.263161
218,8720000,2074,1.1224869835071074,15.784600320229163,-0.014697871558821182,1870.2269715840002,1920.637365,355.915529,2060.298047
219,8760000,2074,1.1090427371171805,19.617769767076542,-0.01311651354503388,1885.2723625039998,1918.972913,478.429305,2060.298047
220,8800000,2075,1.0975074572440906,21.162684280444413,-0.014166828934713311,1827.514710888,1903.883461,391.286082,2043.290891
221,8840000,2075,1.082225702664791,17.394381583042634,-0.014217823185311155,1831.0094990800003,1901.08075,391.286082,2064.149793
222,8880000,2076,1.0699499169985454,17.30014052635584,-0.011796467127267254,1803.954656016,1905.904962,391.286082,2064.149793
223,8920000,2077,1.0607093704052462,19.76627725699009,-0.012567391316331803,1809.549110304,1905.904962,431.061757,2064.149793
224,8960000,2078,1.0453383292907323,16.818392614217906,-0.01623418957817007,1778.8241023279998,1898.969465,314.590137,2041.617421
225,9000000,2080,1.0270511139661838,15.51678626598456,-0.012708177930154564,1783.626148936,1894.645451,314.590137,2041.617421
226,9040000,2081,1.0099814428732945,20.56027528078128,-0.014918509256005144,1803.083088016,1910.938635,314.590137,2052.949877
227,9080000,2083,0.9977923937332935,17.089771264638657,-0.016622775531812715,1812.67770876,1915.660541,266.59776,2052.949877
228,9120000,2084,0.9837317928289756,16.561740200336164,-0.013082467501053777,1763.2829132559998,1907.590637,266.59776,2052.949877
229,9160000,2086,0.9711699649309501,22.731273027566765,-0.014197649195277615,1763.208107032,1907.590637,266.59776,2065.348094
